Function ID,Function Name,season_pval,season_top_pval,season_mid_pval,season_btm_pval,depth_pval,spearman_r,spearman_p,season_pval_corr,season_top_pval_corr,season_mid_pval_corr,season_btm_pval_corr,depth_pval_corr,spearman_pval_corr
KO:K19794,barbiturase [EC:3.5.2.1],0.9349415367757287,0.8750117490815185,0.3610667894157826,0.4243448068379395,0.010282340936429409,-0.48796102621619597,0.003974348164563007,0.9998188706733068,0.9863050186157599,0.998161279668407,0.5998611501581345,0.027430468540829055,0.01037734232664014
KO:K16878,2-furoyl-CoA dehydrogenase FAD binding subunit [EC:1.3.99.8],0.9374578699925078,0.33951849579449045,0.9103638772660103,0.6443698056370242,0.010902438831461891,-0.48796102621619597,0.003974348164563007,0.9998188706733068,0.9863050186157599,0.998161279668407,0.7614177996658649,0.02871371568185521,0.01037734232664014
KO:K12286,MSHA biogenesis protein MshP,0.24376681991556792,0.39959962835893315,0.24794893253136197,0.8629064020333611,0.013656447240592305,-0.48796102621619597,0.003974348164563007,0.9802266648628383,0.9863050186157599,0.998161279668407,0.9045546870069481,0.034262888392287215,0.01037734232664014
KO:K07644,"two-component system, OmpR family, heavy metal sensor histidine kinase CusS [EC:2.7.13.3]",0.25137697767348094,0.18341541794550587,0.21807985533434962,0.12900306143743534,0.008395746839176049,-0.48796102621619597,0.003974348164563007,0.9914139713599295,0.9863050186157599,0.998161279668407,0.40914806907613455,0.02358816980806974,0.01037734232664014
KO:K18068,"phthalate 4,5-dioxygenase [EC:1.14.12.7]",0.5057854130763635,0.5565954715609438,0.6443698056370257,0.1128644025471338,0.015079117422952896,-0.48796102621619597,0.003974348164563007,0.9998188706733068,0.9863050186157599,0.998161279668407,0.40914806907613455,0.03715967603366118,0.01037734232664014
KO:K17490,methylmalonyl-CoA carboxyltransferase 1.3S subunit [EC:2.1.3.1],0.7290617682198,0.5565954715609438,0.7640938305709298,0.6443698056370242,0.009653928091033942,-0.48796102621619597,0.003974348164563007,0.9998188706733068,0.9863050186157599,0.998161279668407,0.7614177996658649,0.02621663099570342,0.01037734232664014
KO:K09948,uncharacterized protein,0.15069370746870286,0.33951849579449045,0.22764711306130112,0.06563922151138182,0.015079117422952896,-0.48796102621619597,0.003974348164563007,0.8666497172666218,0.9863050186157599,0.998161279668407,0.40914806907613455,0.03715967603366118,0.01037734232664014
KO:K22737,erythrin-vacuolar iron transport family protein,0.8326921319980057,0.9103638772660103,0.6793145395375055,0.4592904659214,0.015422590606814538,-0.48796102621619597,0.003974348164563007,0.9998188706733068,0.9863050186157599,0.998161279668407,0.6204173017734474,0.03785764038016506,0.01037734232664014
KO:K00895,diphosphate-dependent phosphofructokinase [EC:2.7.1.90],0.6332237044638653,0.8869795517166494,0.6216534439956096,0.18341541794550587,0.014480027613959395,-0.48796102621619597,0.003974348164563007,0.9998188706733068,0.9863050186157599,0.998161279668407,0.4266417073048003,0.03589919523650243,0.01037734232664014
KO:K15396,tRNA (cytidine32/uridine32-2'-O)-methyltransferase [EC:2.1.1.200],0.741935239570279,0.6675564300203984,0.6443698056370242,0.2044236960540071,0.014480027613959499,-0.48796102621619597,0.003974348164563007,0.9998188706733068,0.9863050186157599,0.998161279668407,0.4266417073048003,0.03589919523650243,0.01037734232664014
KO:K08981,putative membrane protein,0.42353287463338407,0.4592904659214,0.7640938305709298,0.6216534439956096,0.009023184504296903,-0.48796102621619597,0.003974348164563007,0.9998188706733068,0.9863050186157599,0.998161279668407,0.7476975070948854,0.02484736696976413,0.01037734232664014
KO:K02192,bacterioferritin-associated ferredoxin,0.8394350298585033,0.7640938305709298,0.9103638772660103,0.7640938305709298,0.01264972099073625,-0.48796102621619597,0.003974348164563007,0.9998188706733068,0.9863050186157599,0.998161279668407,0.8446520988579318,0.032278362224872736,0.01037734232664014
KO:K19127,CRISPR-associated protein Csy1,0.33525882241341826,0.4776124933879181,0.6793145395375072,0.31254290563835396,0.014093916733814289,-0.48796102621619597,0.003974348164563007,0.9998188706733068,0.9863050186157599,0.998161279668407,0.506538760066565,0.03511743566823513,0.01037734232664014
KO:K12371,dipeptide transport system ATP-binding protein,0.7539167648127184,0.8260465416008,0.727307277151708,0.306102568565776,0.015079117422952794,-0.48796102621619597,0.003974348164563007,0.9998188706733068,0.9863050186157599,0.998161279668407,0.5009240991842022,0.03715967603366118,0.01037734232664014
KO:K07278,translocation and assembly module TamA,0.07266745460792864,0.5565954715609438,0.691175251042276,0.04762851470846421,0.015079117422952896,-0.48796102621619597,0.003974348164563007,0.7127611104415561,0.9863050186157599,0.998161279668407,0.40914806907613455,0.03715967603366118,0.01037734232664014
KO:K10025,arginine/ornithine transport system ATP-binding protein [EC:7.4.2.1],0.25791918097283767,0.7888458530654436,0.6443698056370257,0.15737830241587017,0.014093916733814183,-0.48796102621619597,0.003974348164563007,0.9988569619128062,0.9863050186157599,0.998161279668407,0.41877428162089975,0.03511743566823513,0.01037734232664014
KO:K07303,isoquinoline 1-oxidoreductase subunit beta [EC:1.3.99.16],0.6881740139054928,0.691175251042276,0.727307277151708,0.9882500892143785,0.014093916733814183,-0.48796102621619597,0.003974348164563007,0.9998188706733068,0.9863050186157599,0.998161279668407,0.9899304294298333,0.03511743566823513,0.01037734232664014
KO:K15270,S-adenosylmethionine uptake transporter,0.30619839121231696,0.9882500892143775,0.40771035663692945,0.14095722675230532,0.013656447240592206,-0.4846861199999799,0.004225041966206691,0.9998188706733068,0.9959633637265831,0.998161279668407,0.40914806907613455,0.034262888392287215,0.010962082458977227
KO:K05838,putative thioredoxin,0.28055061523103314,0.9989163635177382,0.6443698056370257,0.040528400126913944,0.013084377256013831,-0.4846861199999799,0.004225041966206691,0.9998188706733068,0.9989163635177382,0.998161279668407,0.40914806907613455,0.033171958046042595,0.010962082458977227
KO:K21949,N-(2-amino-2-carboxyethyl)-L-glutamate synthase [EC:2.5.1.140],0.4328446148882633,0.3465734529165632,0.727307277151708,0.034464733208554074,0.015492218437380087,-0.4846861199999799,0.004225041966206691,0.9998188706733068,0.9863050186157599,0.998161279668407,0.40914806907613455,0.03796922802671469,0.010962082458977227
KO:K24819,"ATP-binding cassette, subfamily B, beta-glucan exporter [EC:7.5.2.3]",0.9912178320289304,0.7888458530654436,0.7151789046875239,0.4243448068379395,0.011849904915573445,-0.4846861199999799,0.004225041966206691,0.9998188706733068,0.9863050186157599,0.998161279668407,0.5998611501581345,0.03065236106865952,0.010962082458977227
KO:K03775,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8],0.7124945387991821,0.20442369605400842,0.6443698056370242,0.16087223358256716,0.014677031774001648,-0.4846861199999799,0.004225041966206691,0.9998188706733068,0.9863050186157599,0.998161279668407,0.41877428162089975,0.0362826387363597,0.010962082458977227
KO:K03620,Ni/Fe-hydrogenase 1 B-type cytochrome subunit,0.7467212948821753,0.8629064020333611,0.8383987241644638,0.4243448068379395,0.015113117673328418,-0.4846861199999799,0.004225041966206691,0.9998188706733068,0.9863050186157599,0.998161279668407,0.5998611501581345,0.037233729009094,0.010962082458977227
KO:K06136,pyrroloquinoline quinone biosynthesis protein B,0.787207440991876,0.6329507850907494,0.7151789046875255,0.11286440254713426,0.013656447240592305,-0.4846861199999799,0.004225041966206691,0.9998188706733068,0.9863050186157599,0.998161279668407,0.40914806907613455,0.034262888392287215,0.010962082458977227
KO:K14051,c-di-GMP phosphodiesterase Gmr [EC:3.1.4.52],0.6560806127013714,0.44153610468375193,0.5565954715609438,0.8260465416008,0.015492218437380087,-0.4846861199999799,0.004225041966206691,0.9998188706733068,0.9863050186157599,0.998161279668407,0.8842056212956119,0.03796922802671469,0.010962082458977227
KO:K00468,lysine 2-monooxygenase [EC:1.13.12.2],0.9051727634724033,0.515968122877527,0.6443698056370242,0.45929046592139855,0.009207953222326625,-0.4846861199999799,0.004225041966206691,0.9998188706733068,0.9863050186157599,0.998161279668407,0.6204173017734474,0.0252162019388875,0.010962082458977227
KO:K11076,putrescine transport system ATP-binding protein [EC:7.6.2.16],0.6900311933755363,0.8629064020333628,0.921698858575407,0.10792713984524682,0.016389553790213653,-0.4846861199999799,0.004225041966206691,0.9998188706733068,0.9863050186157599,0.998161279668407,0.40914806907613455,0.03985756811830596,0.010962082458977227
KO:K01533,P-type Cu2+ transporter [EC:7.2.2.9],0.6932869376843789,0.9536421730962549,0.921698858575407,0.2375993000126815,0.013084377256013644,-0.4846861199999799,0.004225041966206691,0.9998188706733068,0.9924810424732636,0.998161279668407,0.4529041459897949,0.033171958046042595,0.010962082458977227
KO:K07512,mitochondrial enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase [EC:1.3.1.- 1.3.1.38],0.7673939827275037,0.9103638772660088,0.5565954715609422,0.376080544788919,0.016242563266113896,-0.4846861199999799,0.004225041966206691,0.9998188706733068,0.9863050186157599,0.998161279668407,0.5572921262663716,0.03954090943863368,0.010962082458977227
KO:K23352,glutaconyl-CoA/methylmalonyl-CoA decarboxylase subunit delta,0.19697890425240372,0.44153610468375193,0.8260465416008018,0.10792713984524682,0.017080465791647573,-0.48141121378376384,0.0044899957370928235,0.9339653679492744,0.9863050186157599,0.998161279668407,0.40914806907613455,0.04113450959429485,0.011550955190457683
KO:K00276,primary-amine oxidase [EC:1.4.3.21],0.7505565375968307,0.8750117490815185,0.6793145395375055,0.15395600269772475,0.01723503909251445,-0.48141121378376384,0.0044899957370928235,0.9998188706733068,0.9863050186157599,0.998161279668407,0.41877428162089975,0.04146438960848423,0.011550955190457683
KO:K00570,phosphatidylethanolamine/phosphatidyl-N-methylethanolamine N-methyltransferase [EC:2.1.1.17 2.1.1.71],0.6461636875995624,0.21807985533434943,0.788845853065442,0.8750117490815185,0.017312849520886447,-0.48141121378376384,0.0044899957370928235,0.9998188706733068,0.9863050186157599,0.998161279668407,0.9135867021314127,0.041566714106947435,0.011550955190457683
KO:K06867,uncharacterized protein,0.7409791440173017,0.247948932531364,0.8629064020333611,0.8136579211933872,0.009382407189108488,-0.48141121378376384,0.0044899957370928235,0.9998188706733068,0.9863050186157599,0.998161279668407,0.8795343538037692,0.02561951627014386,0.011550955190457683
KO:K03230,type III secretion protein V,0.08476281681544118,0.8260465416008018,0.247948932531364,0.10090695162387808,0.016550295019747203,-0.48141121378376384,0.0044899957370928235,0.7537493502852344,0.9863050186157599,0.998161279668407,0.40914806907613455,0.04018626503249283,0.011550955190457683
KO:K23163,sulfate/thiosulfate transport system substrate-binding protein,0.23148586002930674,0.9103638772660103,0.6443698056370242,0.052215093183954044,0.017080465791647573,-0.48141121378376384,0.0044899957370928235,0.968480122785728,0.9863050186157599,0.998161279668407,0.40914806907613455,0.04113450959429485,0.011550955190457683
KO:K01633,"7,8-dihydroneopterin aldolase/epimerase/oxygenase [EC:4.1.2.25 5.1.99.8 1.13.11.81]",0.5631102692572525,0.921698858575407,0.788845853065442,0.16808030490366724,0.01351366269204115,-0.48141121378376384,0.0044899957370928235,0.9998188706733068,0.9863050186157599,0.998161279668407,0.4266417073048003,0.0340314679495538,0.011550955190457683
KO:K06152,gluconate 2-dehydrogenase gamma chain [EC:1.1.99.3],0.778983419016091,0.6443698056370242,0.8750117490815185,0.5565954715609438,0.017312849520886447,-0.48141121378376384,0.0044899957370928235,0.9998188706733068,0.9863050186157599,0.998161279668407,0.6971125318806081,0.041566714106947435,0.011550955190457683
KO:K07289,AsmA protein,0.43891903895252815,0.14095722675230532,0.6216534439956096,0.08237920359884332,0.01351366269204115,-0.48141121378376384,0.0044899957370928235,0.9998188706733068,0.9863050186157599,0.998161279668407,0.40914806907613455,0.0340314679495538,0.011550955190457683
KO:K00128,aldehyde dehydrogenase (NAD+) [EC:1.2.1.3],0.4989860805309222,0.9327310562211829,0.4965048890725082,0.5777456155937877,0.01351366269204115,-0.48141121378376384,0.0044899957370928235,0.9998188706733068,0.9863050186157599,0.998161279668407,0.7121525006652338,0.0340314679495538,0.011550955190457683
KO:K12069,conjugal transfer pilus assembly protein TraA,0.19416577334804863,0.5565954715609438,0.33951849579449045,0.16087223358256716,0.016181706974508426,-0.48141121378376384,0.0044899957370928235,0.9318850550173537,0.9863050186157599,0.998161279668407,0.41877428162089975,0.039423305748699,0.011550955190457683
KO:K18240,chorismate lyase / 3-hydroxybenzoate synthase [EC:4.1.3.40 4.1.3.45],0.12744651940149004,0.6675564300203984,0.7151789046875255,0.1717971442967335,0.017080465791647573,-0.48141121378376384,0.0044899957370928235,0.8313570186010002,0.9863050186157599,0.998161279668407,0.4266417073048003,0.04113450959429485,0.011550955190457683
KO:K03649,double-stranded uracil-DNA glycosylase [EC:3.2.2.28],0.27326444948474377,0.9989163635177382,0.5565954715609438,0.2815091445977314,0.01685120125994747,-0.48141121378376384,0.0044899957370928235,0.9998188706733068,0.9989163635177382,0.998161279668407,0.47785074679960904,0.040747464101034414,0.011550955190457683
KO:K03528,cell division protein ZipA,0.21179973423160234,0.6216534439956096,0.40771035663692945,0.17559101321934742,0.01685120125994747,-0.48141121378376384,0.0044899957370928235,0.953641482224691,0.9863050186157599,0.998161279668407,0.4266417073048003,0.040747464101034414,0.011550955190457683
KO:K09162,chlorite dismutase [EC:1.13.11.49],0.6186887432486938,0.4592904659214,0.5777456155937877,0.07523969031946465,0.01393609177720599,-0.4781363075675477,0.004769915912034661,0.9998188706733068,0.9863050186157599,0.998161279668407,0.40914806907613455,0.034806995519857886,0.0121648342496858
KO:K11068,hemolysin III,0.1876936442897176,0.8869795517166494,0.727307277151708,0.14095722675230532,0.017934643939564635,-0.4781363075675477,0.004769915912034661,0.918111204501753,0.9863050186157599,0.998161279668407,0.40914806907613455,0.042819643813155076,0.0121648342496858
KO:K01706,glucarate dehydratase [EC:4.2.1.40],0.4092355969540866,0.691175251042276,0.7640938305709298,0.22281614497575108,0.013936091777205888,-0.4781363075675477,0.004769915912034661,0.9998188706733068,0.9863050186157599,0.998161279668407,0.4351077237500372,0.034806995519857886,0.0121648342496858
KO:K14103,energy-converting hydrogenase A subunit L,0.2814735910010464,0.8383987241644638,0.16087223358256716,0.7395089774047956,0.016876522369025922,-0.4781363075675477,0.004769915912034661,0.9998188706733068,0.9863050186157599,0.998161279668407,0.8259018508314696,0.040747464101034414,0.0121648342496858
KO:K05846,osmoprotectant transport system permease protein,0.9999059684531685,0.9944549731981763,0.8383987241644638,0.5565954715609438,0.01028234093642934,-0.4781363075675477,0.004769915912034661,0.9999059684531685,0.9969934670672209,0.998161279668407,0.6971125318806081,0.027430468540829055,0.0121648342496858
KO:K10804,acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5],0.9272728117748169,0.9633680302340748,0.9536421730962549,0.5061652190939079,0.016876522369025922,-0.4781363075675477,0.004769915912034661,0.9998188706733068,0.9924810424732636,0.998161279668407,0.665241683655769,0.040747464101034414,0.0121648342496858
KO:K12066,conjugal transfer pilus assembly protein TraK,0.7002873103980938,0.9536421730962549,0.9633680302340748,0.4965048890725082,0.015845101264836906,-0.4781363075675477,0.004769915912034661,0.9998188706733068,0.9924810424732636,0.998161279668407,0.6569420387980717,0.03871330340133588,0.0121648342496858
KO:K18691,membrane-bound lytic murein transglycosylase F [EC:4.2.2.-],0.694684442381601,0.4776124933879181,0.7151789046875239,0.1680803049036664,0.013936091777205888,-0.4781363075675477,0.004769915912034661,0.9998188706733068,0.9863050186157599,0.998161279668407,0.4266417073048003,0.034806995519857886,0.0121648342496858
KO:K01004,phosphatidylcholine synthase [EC:2.7.8.24],0.3577575044293324,0.3610667894157814,0.788845853065442,0.10319693388376278,0.01393609177720599,-0.4781363075675477,0.004769915912034661,0.9998188706733068,0.9863050186157599,0.998161279668407,0.40914806907613455,0.034806995519857886,0.0121648342496858
KO:K12243,"AraC family transcriptional regulator, transcriptional activator of the genes for pyochelin and ferripyochelin receptors",0.20306173152628298,0.7151789046875255,0.5565954715609438,0.12339363732542653,0.016389553790213545,-0.4781363075675477,0.004769915912034661,0.941495268749013,0.9863050186157599,0.998161279668407,0.40914806907613455,0.03985756811830596,0.0121648342496858
KO:K00990,[protein-PII] uridylyltransferase [EC:2.7.7.59],0.9424255709750582,0.6675564300203984,0.5777456155937848,0.8629064020333611,0.008116844458579096,-0.4781363075675477,0.004769915912034661,0.9998188706733068,0.9863050186157599,0.998161279668407,0.9045546870069481,0.02297924276851681,0.0121648342496858
KO:K08224,"MFS transporter, YNFM family, putative membrane transport protein",0.2777980218725317,0.2044236960540071,0.3916251762710877,0.0572299515995627,0.015845101264837028,-0.4781363075675477,0.004769915912034661,0.9998188706733068,0.9863050186157599,0.998161279668407,0.40914806907613455,0.03871330340133588,0.0121648342496858
KO:K24700,3-mercaptopropionate dioxygenase [EC:1.13.11.91],0.13884831591458088,0.0922251223248706,0.2874854511925004,0.12339363732542653,0.017654107788544007,-0.4781363075675477,0.004769915912034661,0.8553972042337382,0.9863050186157599,0.998161279668407,0.40914806907613455,0.04221358620230615,0.0121648342496858
KO:K15724,iron-sulfur cluster insertion protein,0.9808783666477303,0.515968122877527,0.8136579211933872,0.8260465416008018,0.018137752131358743,-0.4781363075675477,0.004769915912034661,0.9998188706733068,0.9863050186157599,0.998161279668407,0.8842056212956119,0.043238859785075245,0.0121648342496858
KO:K18014,3-aminobutyryl-CoA ammonia-lyase [EC:4.3.1.14],0.10115214887842432,0.6675564300203984,0.33258944009484603,0.16087223358256716,0.016876522369025922,-0.4781363075675477,0.004769915912034661,0.784095522473707,0.9863050186157599,0.998161279668407,0.41877428162089975,0.040747464101034414,0.0121648342496858
KO:K18120,4-hydroxybutyrate dehydrogenase [EC:1.1.1.61],0.3583292277064931,0.9882500892143785,0.6793145395375055,0.10792713984524682,0.014611067697540003,-0.4781363075675477,0.004769915912034661,0.9998188706733068,0.9959633637265831,0.998161279668407,0.40914806907613455,0.0361846572009961,0.0121648342496858
KO:K01263,cytosol alanyl aminopeptidase [EC:3.4.11.14],0.7030962977797159,0.7151789046875239,0.7764551353753449,0.33951849579449045,0.01102590794769671,-0.4781363075675477,0.004769915912034661,0.9998188706733068,0.9863050186157599,0.998161279668407,0.5310822006901539,0.028941856952099693,0.0121648342496858
KO:K24844,O2-independent ubiquinone biosynthesis protein UbiU,0.6624350312661045,0.8383987241644638,0.8629064020333628,0.22281614497575108,0.018260719473006642,-0.4781363075675477,0.004769915912034661,0.9998188706733068,0.9863050186157599,0.998161279668407,0.4351077237500372,0.043509995387401565,0.0121648342496858
KO:K08992,lipopolysaccharide assembly protein A,0.8699737029935649,0.691175251042276,0.8260465416008018,0.39959962835893315,0.009545822529546446,-0.4781363075675477,0.004769915912034661,0.9998188706733068,0.9863050186157599,0.998161279668407,0.5800163376826803,0.02598294056121998,0.0121648342496858
KO:K12279,MSHA biogenesis protein MshI,0.49114260436164414,0.10090695162387808,0.7395089774047956,0.8629064020333611,0.017299856763882127,-0.4781363075675477,0.004769915912034661,0.9998188706733068,0.9863050186157599,0.998161279668407,0.9045546870069481,0.041566714106947435,0.0121648342496858
KO:K07266,capsular polysaccharide export protein,0.22764711306130264,0.8136579211933872,0.3465734529165632,0.2815091445977314,0.015845101264836906,-0.4781363075675477,0.004769915912034661,0.9665773368089363,0.9863050186157599,0.998161279668407,0.47785074679960904,0.03871330340133588,0.0121648342496858
KO:K20761,thiocyanate hydrolase subunit beta [EC:3.5.5.8],0.8297977797293159,0.25870864063842736,0.727307277151708,0.5462277823008388,0.01830189356938806,-0.4781363075675477,0.004769915912034661,0.9998188706733068,0.9863050186157599,0.998161279668407,0.6948371222628521,0.043531074636652,0.0121648342496858
KO:K16050,"4,5:9,10-diseco-3-hydroxy-5,9,17-trioxoandrosta-1(10),2-diene-4-oate hydrolase [EC:3.7.1.17]",0.9940068011916694,0.7395089774047956,0.6675564300203984,0.8383987241644638,0.019059107451503177,-0.47486140135133165,0.0050655373221814405,0.9998188706733068,0.9863050186157599,0.998161279668407,0.8904502956590689,0.04498025709511022,0.012773610165565077
KO:K22230,scyllo-inositol 2-dehydrogenase (NADP+) [EC:1.1.1.-],0.6239503433074849,0.5159681228775257,0.9327310562211829,0.3465734529165632,0.008208766974945334,-0.47486140135133165,0.0050655373221814405,0.9998188706733068,0.9863050186157599,0.998161279668407,0.5317925064612607,0.023173356545622855,0.012773610165565077
KO:K07014,uncharacterized protein,0.5860204088714136,0.7273072771517046,0.9103638772660103,0.33951849579449045,0.013595070053171489,-0.47486140135133165,0.0050655373221814405,0.9998188706733068,0.9863050186157599,0.998161279668407,0.5310822006901539,0.03420905774724915,0.012773610165565077
KO:K00050,hydroxypyruvate reductase [EC:1.1.1.81],0.9635096440252341,0.6911752510422742,0.6675564300203984,0.26989113110039975,0.018056234281778664,-0.47486140135133165,0.0050655373221814405,0.9998188706733068,0.9863050186157599,0.998161279668407,0.4722468538615868,0.04306631182693493,0.012773610165565077
KO:K15228,methylamine dehydrogenase light chain [EC:1.4.9.1],0.8896170941373837,0.9536421730962549,0.9724755896756897,0.33258944009484603,0.01577388744671129,-0.47486140135133165,0.0050655373221814405,0.9998188706733068,0.9924810424732636,0.998161279668407,0.5300960538271933,0.038589323403244655,0.012773610165565077
KO:K02623,"LysR family transcriptional regulator, pca operon transcriptional activator",0.7978610308873401,0.40771035663692945,0.8260465416008,0.8629064020333628,0.019318411062983636,-0.47486140135133165,0.0050655373221814405,0.9998188706733068,0.9863050186157599,0.998161279668407,0.9045546870069481,0.045365057967036944,0.012773610165565077
KO:K05603,formimidoylglutamate deiminase [EC:3.5.3.13],0.558195601325977,0.8383987241644638,0.7395089774047956,0.33258944009484626,0.019059107451503313,-0.47486140135133165,0.0050655373221814405,0.9998188706733068,0.9863050186157599,0.998161279668407,0.5300960538271933,0.04498025709511022,0.012773610165565077
KO:K20971,"two-component system, sensor histidine kinase LadS",0.2951668460520623,0.4243448068379395,0.3995996283589355,0.21807985533434962,0.01757476361773623,-0.47486140135133165,0.0050655373221814405,0.9998188706733068,0.9863050186157599,0.998161279668407,0.433583783248593,0.04209903986296897,0.012773610165565077
KO:K15229,methylamine dehydrogenase heavy chain [EC:1.4.9.1],0.536061058556258,0.7640938305709298,0.5159681228775257,0.247948932531364,0.018467520440203018,-0.47486140135133165,0.0050655373221814405,0.9998188706733068,0.9863050186157599,0.998161279668407,0.45452482264500915,0.04384756868245684,0.012773610165565077
KO:K22252,GDP-6-deoxy-D-talose 4-dehydrogenase [EC:1.1.1.135],0.2913309602895918,0.44153610468375193,0.9724755896756897,0.40771035663692945,0.01757476361773623,-0.47486140135133165,0.0050655373221814405,0.9998188706733068,0.9863050186157599,0.998161279668407,0.5836995476396882,0.04209903986296897,0.012773610165565077
KO:K21431,alpha-keto-acid decarboxylase [EC:4.1.1.-],0.6881740139054995,0.2815091445977314,0.6216534439956096,0.6329507850907494,0.018467520440203018,-0.47486140135133165,0.0050655373221814405,0.9998188706733068,0.9863050186157599,0.998161279668407,0.7593476008992496,0.04384756868245684,0.012773610165565077
KO:K09701,uncharacterized protein,0.05067539056833836,0.22281614497575108,0.5777456155937877,0.10319693388376278,0.01880328437280075,-0.47486140135133165,0.0050655373221814405,0.6724611551097953,0.9863050186157599,0.998161279668407,0.40914806907613455,0.0444989642099365,0.012773610165565077
KO:K04774,serine protease SohB [EC:3.4.21.-],0.8642937702024128,0.7640938305709298,0.9724755896756897,0.07523969031946465,0.015079117422952896,-0.47486140135133165,0.0050655373221814405,0.9998188706733068,0.9863050186157599,0.998161279668407,0.40914806907613455,0.03715967603366118,0.012773610165565077
KO:K22131,2-dehydrotetronate isomerase [EC:5.3.1.35],0.3830629264771204,0.921698858575407,0.3610667894157826,0.2044236960540071,0.019318411062983636,-0.47486140135133165,0.0050655373221814405,0.9998188706733068,0.9863050186157599,0.998161279668407,0.4266417073048003,0.045365057967036944,0.012773610165565077
KO:K07684,"two-component system, NarL family, nitrate/nitrite response regulator NarL",0.5297434895104887,0.9103638772660103,0.6329507850907494,0.1473210849187779,0.010469287486200678,-0.47486140135133165,0.0050655373221814405,0.9998188706733068,0.9863050186157599,0.998161279668407,0.40914806907613455,0.027774698520948007,0.012773610165565077
KO:K11387,arabinosyltransferase C [EC:2.4.2.-],0.28216761564043535,0.3916251762710877,0.2935754062393193,0.247948932531364,0.013595070053171489,-0.47486140135133165,0.0050655373221814405,0.9998188706733068,0.9863050186157599,0.998161279668407,0.45452482264500915,0.03420905774724915,0.012773610165565077
KO:K23470,"4-hydroxyphenylacetate 3-hydroxylase, reductase component [EC:1.5.1.36]",0.31656720764496077,0.20005081613625186,0.9103638772660103,0.3610667894157814,0.019059107451503177,-0.47486140135133165,0.0050655373221814405,0.9998188706733068,0.9863050186157599,0.998161279668407,0.5436766065548189,0.04498025709511022,0.012773610165565077
KO:K01989,putative tryptophan/tyrosine transport system substrate-binding protein,0.6881740139054928,0.7151789046875255,0.8260465416008018,0.3465734529165632,0.01805623428177879,-0.47486140135133165,0.0050655373221814405,0.9998188706733068,0.9863050186157599,0.998161279668407,0.5317925064612607,0.04306631182693493,0.012773610165565077
KO:K10831,taurine transport system ATP-binding protein [EC:7.6.2.7],0.2389437585585508,0.7640938305709298,0.727307277151708,0.1915648329907621,0.019318411062983907,-0.47486140135133165,0.0050655373221814405,0.980200866236133,0.9863050186157599,0.998161279668407,0.4266417073048003,0.045365057967036944,0.012773610165565077
KO:K07105,uncharacterized protein,0.7045026398142451,0.9327310562211845,0.788845853065442,0.21807985533434962,0.019059107451503313,-0.47486140135133165,0.0050655373221814405,0.9998188706733068,0.9863050186157599,0.998161279668407,0.433583783248593,0.04498025709511022,0.012773610165565077
KO:K15125,filamentous hemagglutinin,0.6583462077404665,0.921698858575407,0.5462277823008417,0.5777456155937848,0.019289426205615055,-0.4715864951351155,0.00537762394605941,0.9998188706733068,0.9863050186157599,0.998161279668407,0.7121525006652338,0.045365057967036944,0.013367479777309071
KO:K05301,sulfite dehydrogenase (cytochrome) subunit A [EC:1.8.2.1],0.2875398059585081,0.20888515586798784,0.5159681228775257,0.515968122877527,0.01968441785738079,-0.4715864951351155,0.00537762394605941,0.9998188706733068,0.9863050186157599,0.998161279668407,0.6658701432425479,0.046063883496442734,0.013367479777309071
KO:K01844,"beta-lysine 5,6-aminomutase alpha subunit [EC:5.4.3.3]",0.017774849702520204,0.06563922151138182,0.18341541794550587,0.10319693388376278,0.017003699782768552,-0.4715864951351155,0.00537762394605941,0.4811377361591942,0.9863050186157599,0.998161279668407,0.40914806907613455,0.041023003366362006,0.013367479777309071
KO:K08961,chondroitin-sulfate-ABC endolyase/exolyase [EC:4.2.2.20 4.2.2.21],0.24723685729158704,0.33951849579449045,0.21807985533434962,0.1473210849187779,0.017667366599628448,-0.4715864951351155,0.00537762394605941,0.9845604633842413,0.9863050186157599,0.998161279668407,0.40914806907613455,0.04221358620230615,0.013367479777309071
KO:K08939,light-harvesting protein B-800-850 beta chain,0.5448374538415228,0.9882500892143775,0.8869795517166494,0.04762851470846421,0.02040670222003072,-0.4715864951351155,0.00537762394605941,0.9998188706733068,0.9959633637265831,0.998161279668407,0.40914806907613455,0.04734274553925906,0.013367479777309071
KO:K02048,sulfate/thiosulfate transport system substrate-binding protein,0.21775618041156394,0.33951849579449045,0.727307277151708,0.09866573606548378,0.015538811540470017,-0.4715864951351155,0.00537762394605941,0.9573552969027059,0.9863050186157599,0.998161279668407,0.40914806907613455,0.03803397496246959,0.013367479777309071
KO:K11259,acetolactate synthase-like protein [EC:2.2.1.-],0.5759461522400924,0.7151789046875239,0.788845853065442,0.22764711306130112,0.02036079289808836,-0.4715864951351155,0.00537762394605941,0.9998188706733068,0.9863050186157599,0.998161279668407,0.4392633956429557,0.04724786653308244,0.013367479777309071
